Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1668546026,31,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546027,32,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546028,33,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546029,34,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546030,35,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546031,36,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546032,37,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546033,38,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546034,39,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546035,40,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546036,41,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546037,42,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546038,43,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546039,44,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546040,45,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546041,46,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546042,47,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546043,48,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546044,49,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546045,50,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546046,51,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546047,52,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546048,53,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546049,54,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546050,55,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546051,56,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546052,57,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546053,58,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546054,59,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546055,60,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546056,61,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546057,62,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546058,63,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546059,64,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546060,65,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546061,66,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546062,67,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546063,68,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546064,69,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546065,70,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546066,71,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546067,72,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546068,73,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546069,74,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546070,75,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546071,76,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546072,77,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546073,78,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546074,79,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546075,80,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546076,81,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546077,82,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546078,83,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546079,84,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546080,85,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546081,86,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546082,87,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546083,88,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546084,89,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546085,90,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546086,91,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546087,92,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546088,93,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546089,94,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546090,95,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546091,96,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546092,97,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546093,98,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546094,99,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546095,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546096,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546097,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546098,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546099,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546100,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546101,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546102,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546103,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546104,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546105,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546106,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546107,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546108,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546109,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546110,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546111,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546112,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546113,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546114,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546115,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546116,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546117,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546118,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546119,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546120,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546121,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546122,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546123,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546124,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546125,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546126,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546127,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546128,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546129,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546130,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546131,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546132,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546133,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546134,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546135,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546136,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546137,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546138,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
1668546139,100,,Aggregated,0.000000,0.000000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,25000,1,0,24768.028534000223,24768.028534000223,24768.028534000223,24768.028534000223,143.0
